Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.5760374069213867	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
0.8397679328918457	1	11.940476	2.7960484	24.0	8.0	11.94047619047619	2.7960481912027806	1003	2010
1.0785953998565674	2	12.407408	3.8128366	24.0	8.0	12.407407407407407	3.81283659603887	1005	3015
1.438751220703125	3	11.632184	2.5691135	21.0	8.0	11.632183908045977	2.5691133697070896	1012	4027
1.838015079498291	4	12.256098	3.31225	25.0	8.0	12.25609756097561	3.312249900764736	1005	5032
2.2613580226898193	5	12.679012	3.8000233	27.0	8.0	12.679012345679013	3.8000232633915174	1027	6059
2.6170849800109863	6	13.648648	4.388044	29.0	8.0	13.64864864864865	4.388044052454574	1010	7069
2.9290242195129395	7	16.0	5.9947066	34.0	8.0	16.0	5.9947066597547485	1008	8077
3.164041519165039	8	20.428572	10.629186	73.0	9.0	20.428571428571427	10.629185850136157	1001	9078
3.3913378715515137	9	24.642857	12.430419	59.0	9.0	24.642857142857142	12.430418581948436	1035	10113
3.636258602142334	10	30.787878	15.424808	64.0	9.0	30.78787878787879	15.424807991059895	1016	11129
3.892875909805298	11	44.869564	23.424818	111.0	13.0	44.869565217391305	23.424818402759676	1032	12161
4.23557186126709	12	43.56	16.439173	91.0	18.0	43.56	16.43917272857731	1089	13250
4.6018431186676025	13	59.5	22.058634	117.0	31.0	59.5	22.058633986113765	1071	14321
