Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.6649003028869629	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
1.0935306549072266	1	26.578947	17.76844	82.0	11.0	26.57894736842105	17.768439760528942	1010	2012
1.4689176082611084	2	40.32	16.48689	74.0	14.0	40.32	16.486891762852085	1008	3020
1.8519442081451416	3	57.0	25.66883	113.0	17.0	57.0	25.668831077571276	1026	4046
2.2260494232177734	4	78.69231	37.46051	153.0	27.0	78.6923076923077	37.4605117534238	1023	5069
2.6053175926208496	5	73.92857	35.145542	149.0	33.0	73.92857142857143	35.14554287066099	1035	6104
3.0340805053710938	6	136.75	38.37887	177.0	67.0	136.75	38.37886788325054	1094	7198
3.43550705909729	7	129.22223	39.34683	190.0	70.0	129.22222222222223	39.34682756596995	1163	8361
3.6863245964050293	8	113.888885	27.28632	159.0	77.0	113.88888888888889	27.286319097242547	1025	9386
3.9432075023651123	9	123.0	32.89377	200.0	80.0	123.0	32.89376840679705	1107	10493
4.190401792526245	10	171.16667	28.37497	200.0	115.0	171.16666666666666	28.37496940771723	1027	11520
4.573441028594971	11	160.14285	35.113808	200.0	92.0	160.14285714285714	35.11380913311364	1121	12641
5.023058891296387	12	136.0	44.31422	200.0	63.0	136.0	44.31421893704096	1088	13729
5.42789363861084	13	179.16667	15.431748	200.0	160.0	179.16666666666666	15.431749378760948	1075	14804
5.691566705703735	14	182.66667	24.540216	200.0	146.0	182.66666666666666	24.540216425741285	1096	15900
5.971133232116699	15	194.5	12.298374	200.0	167.0	194.5	12.298373876248844	1167	17067
6.245136976242065	16	184.33333	28.848263	200.0	121.0	184.33333333333334	28.848262031225072	1106	18173
6.550137042999268	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19373
6.856781244277954	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20573
7.1555562019348145	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21773
7.43971061706543	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22973
7.742699861526489	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24173
8.04075837135315	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25373
8.369822025299072	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26573
8.657821893692017	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27773
8.930556058883667	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28973
9.22831106185913	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	30173
9.529318571090698	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31373
9.799029111862183	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32573
10.06517505645752	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33773
10.346266746520996	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34973
10.629733324050903	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	36173
10.920159101486206	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	37373
11.19944143295288	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38573
11.473499774932861	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39773
11.769951820373535	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40973
12.032567501068115	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	42173
12.321836709976196	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	43373
12.59938645362854	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	44573
12.855655431747437	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45773
13.137962341308594	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46973
13.406877517700195	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	48173
13.693052291870117	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	49373
13.970582008361816	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50573
14.24846887588501	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51773
