Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.5598146915435791	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
0.8500580787658691	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
1.0829248428344727	2	34.931034	19.55352	87.0	10.0	34.93103448275862	19.553518132132606	1013	3079
1.4314088821411133	3	42.25	23.542957	115.0	15.0	42.25	23.54295719176615	1014	4093
1.8438260555267334	4	51.6	21.159868	117.0	21.0	51.6	21.15986767444447	1032	5125
2.2123584747314453	5	52.736843	12.497756	86.0	37.0	52.73684210526316	12.497756031271154	1002	6127
2.4865100383758545	6	55.77778	18.686167	95.0	33.0	55.77777777777778	18.686167062995366	1004	7131
2.743773937225342	7	70.2	34.618298	134.0	32.0	70.2	34.61829959236396	1053	8184
2.9909324645996094	8	60.47059	23.519999	113.0	28.0	60.470588235294116	23.519998116893742	1028	9212
3.248349189758301	9	71.066666	27.081278	153.0	41.0	71.06666666666666	27.081276845000414	1066	10278
3.479372024536133	10	72.42857	20.465002	110.0	46.0	72.42857142857143	20.4650024805914	1014	11292
3.734013795852661	11	77.84615	30.571093	152.0	37.0	77.84615384615384	30.571092816193723	1012	12304
3.9645206928253174	12	83.916664	23.023388	119.0	54.0	83.91666666666667	23.023387867316334	1007	13311
4.251969814300537	13	100.0	33.647907	141.0	36.0	100.0	33.647909566298736	1100	14411
4.497376203536987	14	111.22222	27.107924	145.0	51.0	111.22222222222223	27.107923309852406	1001	15412
4.769588947296143	15	112.44444	27.345978	150.0	62.0	112.44444444444444	27.345977202063974	1012	16424
5.007375955581665	16	146.14285	44.79614	200.0	66.0	146.14285714285714	44.79613685967821	1023	17447
5.25357985496521	17	166.83333	29.728868	200.0	121.0	166.83333333333334	29.72886737761053	1001	18448
5.51741886138916	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	19648
5.8660571575164795	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	20848
6.305939435958862	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22048
6.758098840713501	21	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	23223
7.103083372116089	22	190.16667	21.988	200.0	141.0	190.16666666666666	21.988001778747932	1141	24364
7.4158854484558105	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25564
7.696135997772217	24	196.0	4.041452	200.0	191.0	196.0	4.041451884327381	1176	26740
8.10454273223877	25	176.0	26.0832	200.0	136.0	176.0	26.083200212652844	1056	27796
8.565296173095703	26	179.5	20.50813	200.0	143.0	179.5	20.508128469788105	1077	28873
8.95067811012268	27	179.33333	28.81936	200.0	119.0	179.33333333333334	28.819360776317637	1076	29949
9.25333046913147	28	161.57143	46.95851	200.0	84.0	161.57142857142858	46.958514039696006	1131	31080
9.6744544506073	29	183.16667	27.11959	200.0	127.0	183.16666666666666	27.11959111458398	1099	32179
10.053014993667603	30	148.28572	46.689594	200.0	70.0	148.28571428571428	46.68959592186399	1038	33217
10.457224130630493	31	196.5	7.826238	200.0	179.0	196.5	7.826237921249264	1179	34396
10.70463252067566	32	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	35569
11.059014797210693	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36769
