LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.017728299	6.0065436363220215	24	62.529411764705884	25.488446395454925	133.0	25.0	62.529411764705884	25.488446395454925	1063	25609
0.03502977	6.228893518447876	25	68.53333333333333	34.38578517675905	150.0	24.0	68.53333333333333	34.38578517675905	1028	26637
0.023441434	6.454794883728027	26	63.05882352941177	22.613037853611313	103.0	21.0	63.05882352941177	22.613037853611313	1072	27709
0.047893494	6.67855429649353	27	86.58333333333333	35.20051688383125	141.0	36.0	86.58333333333333	35.20051688383125	1039	28748
0.035853058	6.902509927749634	28	57.27777777777778	23.99260431317107	119.0	21.0	57.27777777777778	23.99260431317107	1031	29779
0.06924379	7.118849754333496	29	66.8	30.794371780137574	140.0	39.0	66.8	30.794371780137574	1002	30781
0.05740042	7.364544630050659	30	76.66666666666667	42.91179584009765	176.0	22.0	76.66666666666667	42.91179584009765	1150	31931
0.0035666227	7.580734491348267	31	79.38461538461539	29.382198853514275	125.0	41.0	79.38461538461539	29.382198853514275	1032	32963
0.089347616	7.784162282943726	32	72.35714285714286	28.268122235017266	128.0	37.0	72.35714285714286	28.268122235017266	1013	33976
0.03330764	8.021944046020508	33	88.66666666666667	28.164201075518232	137.0	38.0	88.66666666666667	28.164201075518232	1064	35040
0.050330818	8.246784925460815	34	69.53333333333333	33.95461022535166	139.0	22.0	69.53333333333333	33.95461022535166	1043	36083
0.026160538	8.459117889404297	35	72.78571428571429	33.1903139300536	159.0	28.0	72.78571428571429	33.1903139300536	1019	37102
0.17736152	8.703584671020508	36	81.92857142857143	50.82949689995014	200.0	28.0	81.92857142857143	50.82949689995014	1147	38249
0.11058527	8.928776025772095	37	104.5	42.17404415040132	200.0	44.0	104.5	42.17404415040132	1045	39294
0.07823694	9.146325588226318	38	130.375	22.51631353041612	157.0	80.0	130.375	22.51631353041612	1043	40337
0.055079013	9.386575937271118	39	140.125	31.978264102355524	200.0	94.0	140.125	31.978264102355524	1121	41458
0.032155514	9.59902572631836	40	114.77777777777777	47.5085437410479	200.0	56.0	114.77777777777777	47.5085437410479	1033	42491
0.074608326	9.839608430862427	41	184.16666666666666	20.963592779440795	200.0	142.0	184.16666666666666	20.963592779440795	1105	43596
0.044978023	10.08465313911438	42	144.5	34.92491947020064	200.0	92.0	144.5	34.92491947020064	1156	44752
-0.017700061	10.329053401947021	43	143.25	35.442735503908274	200.0	77.0	143.25	35.442735503908274	1146	45898
0.030637026	10.562166213989258	44	154.14285714285714	37.61241653431777	200.0	117.0	154.14285714285714	37.61241653431777	1079	46977
0.002317056	10.781427145004272	45	116.88888888888889	26.38368369716592	160.0	79.0	116.88888888888889	26.38368369716592	1052	48029
0.002244711	11.007516384124756	46	151.57142857142858	30.127619709956427	196.0	98.0	151.57142857142858	30.127619709956427	1061	49090
0.032791108	11.23314881324768	47	149.85714285714286	32.506828168109855	200.0	119.0	149.85714285714286	32.506828168109855	1049	50139
0.048443913	11.486255884170532	48	146.625	43.25487689266957	200.0	97.0	146.625	43.25487689266957	1173	51312
0.03478915	11.72873044013977	49	162.42857142857142	38.29903819328381	200.0	96.0	162.42857142857142	38.29903819328381	1137	52449
0.06961569	11.966892719268799	50	155.0	43.5627626042505	200.0	86.0	155.0	43.5627626042505	1085	53534
0.06019494	12.20779037475586	51	182.66666666666666	38.758511609996354	200.0	96.0	182.66666666666666	38.758511609996354	1096	54630
-0.014790222	12.445924758911133	52	164.14285714285714	34.031198171377866	200.0	103.0	164.14285714285714	34.031198171377866	1149	55779
0.036472797	12.680022954940796	53	181.33333333333334	27.78288841875317	200.0	129.0	181.33333333333334	27.78288841875317	1088	56867
0.061844587	12.923328399658203	54	161.14285714285714	55.568306926645484	200.0	34.0	161.14285714285714	55.568306926645484	1128	57995
0.039693356	13.141308546066284	55	173.66666666666666	36.196991894661934	200.0	122.0	173.66666666666666	36.196991894661934	1042	59037
0.023637176	13.394558668136597	56	169.0	26.435906318058077	200.0	131.0	169.0	26.435906318058077	1183	60220
0.0	13.650973558425903	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	61420
-0.005284399	13.870944738388062	58	190.83333333333334	15.126319960768898	200.0	159.0	190.83333333333334	15.126319960768898	1145	62565
0.014962748	14.12087106704712	59	188.5	25.71478174124758	200.0	131.0	188.5	25.71478174124758	1131	63696
0.07889789	14.356072664260864	60	180.16666666666666	44.34868155374583	200.0	81.0	180.16666666666666	44.34868155374583	1081	64777
0.0	14.609612464904785	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	65977
0.028366983	14.832868099212646	62	173.66666666666666	27.746871695542342	200.0	130.0	173.66666666666666	27.746871695542342	1042	67019
0.0009301156	15.090047121047974	63	199.0	2.23606797749979	200.0	194.0	199.0	2.23606797749979	1194	68213
-0.016339183	15.32380747795105	64	180.0	28.337254630609507	200.0	137.0	180.0	28.337254630609507	1080	69293
0.06583369	15.56359601020813	65	183.16666666666666	37.64047762124646	200.0	99.0	183.16666666666666	37.64047762124646	1099	70392
0.018428743	15.786917924880981	66	186.33333333333334	16.131404843417148	200.0	160.0	186.33333333333334	16.131404843417148	1118	71510
0.020047948	16.0378155708313	67	192.83333333333334	14.724318509036523	200.0	160.0	192.83333333333334	14.724318509036523	1157	72667
-0.0010331869	16.263705492019653	68	181.0	24.96664441476534	200.0	133.0	181.0	24.96664441476534	1086	73753
0.022460043	16.490405082702637	69	173.66666666666666	26.164012604253877	200.0	124.0	173.66666666666666	26.164012604253877	1042	74795
-0.0014026165	16.713918447494507	70	169.66666666666666	33.84605672091736	200.0	109.0	169.66666666666666	33.84605672091736	1018	75813
0.032963097	16.96258020401001	71	164.42857142857142	36.44509429208798	200.0	101.0	164.42857142857142	36.44509429208798	1151	76964
0.021911308	17.1986243724823	72	177.33333333333334	22.96857756926962	200.0	150.0	177.33333333333334	22.96857756926962	1064	78028
0.000655815	17.444921016693115	73	189.16666666666666	16.93533452741798	200.0	155.0	189.16666666666666	16.93533452741798	1135	79163
0.008148059	17.69354009628296	74	188.33333333333334	12.512216252748972	200.0	166.0	188.33333333333334	12.512216252748972	1130	80293
0.0015328676	17.949623584747314	75	199.0	2.23606797749979	200.0	194.0	199.0	2.23606797749979	1194	81487
0.011488602	18.186267375946045	76	184.33333333333334	16.719914938645935	200.0	157.0	184.33333333333334	16.719914938645935	1106	82593
-0.0044083	18.427538633346558	77	190.16666666666666	15.170329228098145	200.0	160.0	190.16666666666666	15.170329228098145	1141	83734
-0.0012472868	18.679479122161865	78	196.0	8.94427190999916	200.0	176.0	196.0	8.94427190999916	1176	84910
-0.0005248189	18.932882070541382	79	197.33333333333334	2.981423969999719	200.0	192.0	197.33333333333334	2.981423969999719	1184	86094
0.0013640672	19.168981790542603	80	184.0	17.925772879665004	200.0	152.0	184.0	17.925772879665004	1104	87198
0.0021712482	19.393739938735962	81	179.33333333333334	16.908249137296533	200.0	158.0	179.33333333333334	16.908249137296533	1076	88274
0.0	19.64881205558777	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	89474
0.005681157	19.885934114456177	83	190.5	19.094065395649334	200.0	148.0	190.5	19.094065395649334	1143	90617
0.0011284649	20.124550342559814	84	188.16666666666666	15.247039785552545	200.0	163.0	188.16666666666666	15.247039785552545	1129	91746
0.005135536	20.359964847564697	85	183.5	18.12686771986085	200.0	154.0	183.5	18.12686771986085	1101	92847
0.059295177	20.57858371734619	86	167.5	63.45536489008107	200.0	26.0	167.5	63.45536489008107	1005	93852
0.024197578	20.824992656707764	87	190.0	19.008769905844336	200.0	148.0	190.0	19.008769905844336	1140	94992
-0.0018375516	21.062609910964966	88	180.83333333333334	21.866387193336006	200.0	142.0	180.83333333333334	21.866387193336006	1085	96077
-0.0030833036	21.303166389465332	89	189.33333333333334	12.485547200218695	200.0	169.0	189.33333333333334	12.485547200218695	1136	97213
-0.0038354695	21.5320405960083	90	178.16666666666666	26.346515687826518	200.0	136.0	178.16666666666666	26.346515687826518	1069	98282
0.033874333	21.762686252593994	91	182.0	25.871477215909675	200.0	138.0	182.0	25.871477215909675	1092	99374
-9.6418895e-05	22.014221906661987	92	199.83333333333334	0.3726779962499649	200.0	199.0	199.83333333333334	0.3726779962499649	1199	100573
0.007914178	22.257474899291992	93	189.83333333333334	14.403896077874979	200.0	168.0	189.83333333333334	14.403896077874979	1139	101712
0.002199009	22.508304357528687	94	193.5	13.65955099310857	200.0	163.0	193.5	13.65955099310857	1161	102873
0.0808959	22.73334288597107	95	184.0	30.72458299147443	200.0	116.0	184.0	30.72458299147443	1104	103977
0.0	22.985180616378784	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	105177
0.0	23.241994857788086	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	106377
0.0	23.494571685791016	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	107577
0.0	23.74373435974121	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	108777
