Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.5097439289093018	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
0.844085693359375	1	24.452381	15.784566	89.0	9.0	24.452380952380953	15.784565066262225	1027	2034
1.2003185749053955	2	38.074074	21.409458	97.0	16.0	38.074074074074076	21.409457802614256	1028	3062
1.6263673305511475	3	49.809525	22.624512	101.0	20.0	49.80952380952381	22.624510618478	1046	4108
2.0714290142059326	4	64.05882	44.40783	200.0	17.0	64.05882352941177	44.40782997762668	1089	5197
2.4574601650238037	5	74.21429	35.028927	175.0	30.0	74.21428571428571	35.02892390873693	1039	6236
2.8053197860717773	6	73.0	20.336456	115.0	42.0	73.0	20.336455654106214	1022	7258
3.141479969024658	7	76.14286	31.116962	153.0	39.0	76.14285714285714	31.11696171097765	1066	8324
3.434971570968628	8	106.4	50.636353	198.0	39.0	106.4	50.63635057940096	1064	9388
3.721010446548462	9	132.66667	38.175037	200.0	92.0	132.66666666666666	38.17503547258775	1194	10582
