Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.9220731258392334	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.456756591796875	1	23.44186	12.904484	68.0	9.0	23.441860465116278	12.90448331247421	1008	2015
1.8483514785766602	2	33.933334	14.212514	66.0	14.0	33.93333333333333	14.212514047681909	1018	3033
2.2440221309661865	3	52.789474	26.641043	115.0	24.0	52.78947368421053	26.64104262889444	1003	4036
2.5818753242492676	4	52.736843	31.685696	143.0	13.0	52.73684210526316	31.68569676528173	1002	5038
2.9145689010620117	5	58.555557	18.403568	94.0	30.0	58.55555555555556	18.40356916537364	1054	6092
3.152907133102417	6	60.64706	15.013489	83.0	33.0	60.64705882352941	15.013488744814026	1031	7123
3.4093096256256104	7	75.57143	27.030972	162.0	45.0	75.57142857142857	27.030972409215234	1058	8181
3.650637626647949	8	72.35714	17.572735	100.0	40.0	72.35714285714286	17.57273514306078	1013	9194
3.902161121368408	9	112.77778	52.08706	200.0	49.0	112.77777777777777	52.08705912599656	1015	10209
4.134404897689819	10	76.35714	23.239767	132.0	51.0	76.35714285714286	23.239766235783815	1069	11278
4.4129862785339355	11	95.72727	41.959053	200.0	31.0	95.72727272727273	41.95905126991165	1053	12331
4.686009645462036	12	89.833336	24.70099	148.0	58.0	89.83333333333333	24.700989633795828	1078	13409
5.0082502365112305	13	76.5	23.609169	112.0	39.0	76.5	23.609168921053893	1071	14480
5.357986211776733	14	79.46154	29.557285	146.0	48.0	79.46153846153847	29.557285668590655	1033	15513
5.7042436599731445	15	92.181816	41.557884	188.0	51.0	92.18181818181819	41.557885548228626	1014	16527
6.04522442817688	16	112.7	45.788754	187.0	60.0	112.7	45.78875407783007	1127	17654
6.291610240936279	17	144.0	43.847137	200.0	79.0	144.0	43.84713706242893	1008	18662
6.55055046081543	18	113.22222	33.017765	158.0	53.0	113.22222222222223	33.01776551352579	1019	19681
6.79045033454895	19	150.0	58.610092	200.0	67.0	150.0	58.61009176876332	1050	20731
7.083566904067993	20	146.14285	39.99439	200.0	87.0	146.14285714285714	39.99438736133063	1023	21754
7.464895963668823	21	157.14285	33.46823	200.0	118.0	157.14285714285714	33.46823044290797	1100	22854
7.873592853546143	22	196.0	5.656854	200.0	188.0	196.0	5.656854249492381	1176	24030
8.180474519729614	23	190.5	21.242645	200.0	143.0	190.5	21.242645786248	1143	25173
8.449625253677368	24	186.5	22.772425	200.0	138.0	186.5	22.772424845266993	1119	26292
8.748547315597534	25	198.83333	2.608746	200.0	193.0	198.83333333333334	2.6087459737497545	1193	27485
9.051818132400513	26	198.33333	3.72678	200.0	190.0	198.33333333333334	3.726779962499649	1190	28675
9.331009864807129	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29875
9.634141683578491	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31075
9.911433696746826	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	32275
10.324758768081665	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33475
10.725199699401855	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34675
