Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.5911562442779541	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
0.8933639526367188	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
1.1354503631591797	2	33.7	16.737484	86.0	12.0	33.7	16.73748288522899	1011	3077
1.518648624420166	3	40.56	16.20637	79.0	15.0	40.56	16.206369118343563	1014	4091
1.923677921295166	4	40.56	11.437062	76.0	22.0	40.56	11.437062559940816	1014	5105
2.319934368133545	5	50.25	22.638187	85.0	24.0	50.25	22.638186764844924	1005	6110
2.6677074432373047	6	48.142857	20.487593	106.0	24.0	48.142857142857146	20.487593723974502	1011	7121
2.962822914123535	7	48.285713	19.73429	90.0	23.0	48.285714285714285	19.73428936827339	1014	8135
3.200134515762329	8	60.17647	22.434834	113.0	34.0	60.1764705882353	22.43483450591866	1023	9158
3.4604344367980957	9	61.235294	27.626776	136.0	25.0	61.23529411764706	27.6267760392931	1041	10199
3.702971935272217	10	50.3	15.925137	74.0	24.0	50.3	15.92513736204495	1006	11205
3.9436981678009033	11	51.4	17.579533	94.0	28.0	51.4	17.579533554676583	1028	12233
4.273409128189087	12	60.058823	23.324995	125.0	33.0	60.05882352941177	23.324994390605955	1021	13254
4.612653017044067	13	55.833332	16.176971	98.0	35.0	55.833333333333336	16.176972660063576	1005	14259
