Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.685821533203125	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.111443042755127	1	24.452381	15.784566	89.0	9.0	24.452380952380953	15.784565066262225	1027	2034
1.481919765472412	2	38.074074	21.409458	97.0	16.0	38.074074074074076	21.409457802614256	1028	3062
1.861351490020752	3	49.809525	22.624512	101.0	20.0	49.80952380952381	22.624510618478	1046	4108
2.2519655227661133	4	64.05882	44.40783	200.0	17.0	64.05882352941177	44.40782997762668	1089	5197
2.6309974193573	5	74.21429	35.028927	175.0	30.0	74.21428571428571	35.02892390873693	1039	6236
3.0327770709991455	6	73.0	20.336456	115.0	42.0	73.0	20.336455654106214	1022	7258
3.4031693935394287	7	76.14286	31.116962	153.0	39.0	76.14285714285714	31.11696171097765	1066	8324
3.6605327129364014	8	106.4	50.636353	198.0	39.0	106.4	50.63635057940096	1064	9388
3.9430992603302	9	132.66667	38.175037	200.0	92.0	132.66666666666666	38.17503547258775	1194	10582
4.197617530822754	10	116.666664	27.467154	151.0	81.0	116.66666666666667	27.46715209927022	1050	11632
4.566431999206543	11	130.5	39.5	200.0	78.0	130.5	39.5	1044	12676
5.048985958099365	12	171.14285	28.792006	200.0	111.0	171.14285714285714	28.792005693190855	1198	13874
5.431739807128906	13	182.33333	27.059605	200.0	129.0	182.33333333333334	27.05960499013654	1094	14968
5.68532919883728	14	178.5	31.12207	200.0	124.0	178.5	31.122071482042024	1071	16039
5.927306413650513	15	169.16667	22.704014	193.0	124.0	169.16666666666666	22.70401335055594	1015	17054
6.17860221862793	16	171.33333	25.309198	200.0	126.0	171.33333333333334	25.30919903030429	1028	18082
6.4664881229400635	17	158.57143	35.98356	199.0	93.0	158.57142857142858	35.98355633522918	1110	19192
6.760589838027954	18	164.28572	42.970802	200.0	71.0	164.28571428571428	42.97080166715961	1150	20342
7.054888010025024	19	171.0	28.859264	200.0	127.0	171.0	28.85926441989024	1197	21539
7.338202714920044	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22739
7.620486259460449	21	186.5	30.186918	200.0	119.0	186.5	30.18691769624716	1119	23858
7.927976369857788	22	195.16667	10.807662	200.0	171.0	195.16666666666666	10.807661891248983	1171	25029
8.193962335586548	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26229
8.512551546096802	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27429
8.759615659713745	25	183.16667	36.31536	200.0	102.0	183.16666666666666	36.31536252821326	1099	28528
9.061491012573242	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	29728
9.337980270385742	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30928
9.620944499969482	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32128
9.905635595321655	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33328
10.196382284164429	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	34528
10.482671737670898	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35728
10.764863014221191	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36928
11.0623300075531	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38128
11.352980613708496	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39328
11.64903211593628	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40528
11.93338942527771	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41728
12.234469890594482	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42928
12.506836652755737	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	44128
12.793716430664062	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45328
13.077718019485474	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46528
13.371220588684082	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47728
13.645685195922852	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48928
13.918516874313354	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50128
14.19929575920105	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51328
14.48908281326294	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	52528
14.771642923355103	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53728
15.051321744918823	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54928
15.32930588722229	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	56128
15.604694604873657	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	57328
15.88194227218628	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58528
16.17240023612976	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59728
16.449519872665405	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	60928
16.716096878051758	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	62128
16.999175310134888	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	63328
17.293785572052002	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	64528
17.5660138130188	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	65728
17.83984088897705	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	66928
18.103180646896362	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	68128
18.376672506332397	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	69328
18.675111055374146	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	70528
18.956987380981445	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71728
19.209855318069458	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72928
19.632128715515137	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	74128
20.06120276451111	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	75328
20.476954698562622	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	76528
20.777774333953857	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77728
21.110860109329224	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78928
21.520092487335205	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	80128
22.043448209762573	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	81328
22.49377155303955	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	82528
22.93102526664734	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	83728
23.363543033599854	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	84928
23.756277084350586	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	86128
24.06654667854309	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	87328
24.34929871559143	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	88528
24.707834005355835	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	89728
25.139069318771362	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	90928
25.581531524658203	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	92128
25.863359928131104	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	93328
26.146920680999756	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	94528
26.45130944252014	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	95728
26.79638695716858	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	96928
27.08704376220703	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	98128
27.513437747955322	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	99328
27.93524193763733	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	100528
28.28399920463562	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	101728
28.562352657318115	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102928
28.97843360900879	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	104128
29.418542623519897	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	105328
29.77401113510132	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	106528
30.05269432067871	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	107728
30.323590755462646	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	108928
30.59336566925049	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	110128
31.00184965133667	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	111328
31.423040628433228	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	112528
31.783193111419678	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	113728
32.068849325180054	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	114928
32.34741950035095	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	116128
32.6293625831604	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	117328
