Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenSt	TimestepsThisBatch	TimestepsSoFar
0.647205114364624	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
0.9154152870178223	1	11.940476	2.7960484	24.0	8.0	11.94047619047619	2.7960481912027806	1003	2010
1.14896821975708	2	12.407408	3.8128366	24.0	8.0	12.407407407407407	3.81283659603887	1005	3015
1.4742858409881592	3	11.632184	2.5691135	21.0	8.0	11.632183908045977	2.5691133697070896	1012	4027
1.8686668872833252	4	12.256098	3.31225	25.0	8.0	12.25609756097561	3.312249900764736	1005	5032
2.2786121368408203	5	12.679012	3.8000233	27.0	8.0	12.679012345679013	3.8000232633915174	1027	6059
2.617598056793213	6	13.648648	4.388044	29.0	8.0	13.64864864864865	4.388044052454574	1010	7069
2.9826698303222656	7	16.0	5.9947066	34.0	8.0	16.0	5.9947066597547485	1008	8077
3.3356313705444336	8	20.428572	10.629186	73.0	9.0	20.428571428571427	10.629185850136157	1001	9078
3.6551382541656494	9	24.642857	12.430419	59.0	9.0	24.642857142857142	12.430418581948436	1035	10113
3.877530574798584	10	30.787878	15.424808	64.0	9.0	30.78787878787879	15.424807991059895	1016	11129
4.105125427246094	11	44.869564	23.424818	111.0	13.0	44.869565217391305	23.424818402759676	1032	12161
4.338069438934326	12	43.56	16.439173	91.0	18.0	43.56	16.43917272857731	1089	13250
4.6201746463775635	13	59.5	22.058634	117.0	31.0	59.5	22.058633986113765	1071	14321
4.884361982345581	14	68.13333	32.810295	148.0	22.0	68.13333333333334	32.81029648685844	1022	15343
5.161829233169556	15	58.5	19.953419	88.0	23.0	58.5	19.95341797509612	1053	16396
5.520375967025757	16	72.21429	32.86157	145.0	31.0	72.21428571428571	32.86156802499273	1011	17407
5.901495695114136	17	77.0	38.680004	188.0	48.0	77.0	38.68000590929191	1078	18485
6.219131946563721	18	111.3	55.058243	200.0	40.0	111.3	55.0582418898388	1113	19598
6.513726472854614	19	133.875	47.382584	193.0	45.0	133.875	47.38258514475545	1071	20669
6.895143270492554	20	121.77778	23.064054	158.0	94.0	121.77777777777777	23.06405465836288	1096	21765
7.276338577270508	21	111.6	47.1173	192.0	52.0	111.6	47.11730043200693	1116	22881
7.552567958831787	22	97.36364	31.695347	165.0	56.0	97.36363636363636	31.695347313483	1071	23952
7.7739739418029785	23	100.7	29.182358	150.0	54.0	100.7	29.182357684052878	1007	24959
8.02339768409729	24	111.333336	24.783506	161.0	77.0	111.33333333333333	24.78350706058814	1002	25961
8.279843091964722	25	92.454544	26.762808	138.0	62.0	92.45454545454545	26.762808781671207	1017	26978
8.60371470451355	26	88.5	19.542688	125.0	49.0	88.5	19.542688317288047	1062	28040
8.94340991973877	27	77.15385	24.957952	147.0	54.0	77.15384615384616	24.957952806350598	1003	29043
9.282734632492065	28	77.0	17.123981	109.0	49.0	77.0	17.12398228306632	1001	30044
9.600709915161133	29	72.57143	18.46508	104.0	41.0	72.57142857142857	18.465080115544296	1016	31060
9.906251907348633	30	72.42857	18.082012	109.0	45.0	72.42857142857143	18.08201271079825	1014	32074
10.185041427612305	31	68.2	15.845924	106.0	48.0	68.2	15.845924817861953	1023	33097
10.522328615188599	32	85.0	21.38925	124.0	60.0	85.0	21.38924963620744	1020	34117
10.768349885940552	33	77.07692	28.110939	138.0	42.0	77.07692307692308	28.110938299370336	1002	35119
10.99782657623291	34	79.15385	29.971388	147.0	41.0	79.15384615384616	29.971386749175267	1029	36148
11.260777711868286	35	83.84615	18.538301	125.0	55.0	83.84615384615384	18.538301946328698	1090	37238
11.510366916656494	36	88.166664	23.607319	134.0	52.0	88.16666666666667	23.607319957071695	1058	38296
11.877037048339844	37	96.36364	23.313173	132.0	62.0	96.36363636363636	23.31317507829864	1060	39356
12.286177158355713	38	113.8	41.87553	200.0	63.0	113.8	41.87552984739417	1138	40494
12.59754991531372	39	90.583336	19.75035	128.0	54.0	90.58333333333333	19.750351614310283	1087	41581
